Idade,Felicidade,ViagemNegocios,TaxaDiaria,Area,DistanciaDaEmpresa,Educacao,AreaDeEducacao,ContagemFuncionario,NumeroCadastroFuncionario,SatisfacaoFuncionario,Genero,ValorHora,EnvolvimentoEmprego,NivelEmprego,FuncaoEmprego,SatisfacaoEmprego,EstadoConjugal,Salario,TaxaMensal,NumeroDeEmpresasTrabalhadas,AcimaDe18anos,HoraExtra,PercentAumentoSalario,TaxaPerformance,SatisfacaoRelacionamento,HorasPadrao,NivelAcoesEmpresa,TotalDeAnosTranalhados,TempoDeTreino,BalancoVidaTrabalho,AnosNaEmpresa,TempoNaAtualFuncao,AnosDesdeUltimaPromocao,AnosComOmesmoGerente
36,Sim,Raramente,216,R&D,6,2,Computacao,1,178,2,M,84,3,2,Diretor de Area,2,Divorciado,4941,2819,6,Sim,Não,20,4,4,80,2,7,0,3,3,2,0,1
51,Não,Frequentemente,1150,R&D,8,4,Ciencias Financeiras,1,179,1,M,53,1,3,Diretor de Area,4,Solteiro,10650,25150,2,Sim,Não,15,3,4,80,0,18,2,3,4,2,0,3
39,Sim,Raramente,1329,Vendas,4,4,Ciencias Financeiras,1,182,4,F,47,2,2,Executivo Vendas,3,Casado,5902,14590,4,Sim,Não,14,3,3,80,1,17,1,4,15,11,5,9
25,Sim,Raramente,959,Vendas,28,3,Ciencias Financeiras,1,183,1,M,41,2,2,Executivo Vendas,3,Casado,8639,24835,2,Sim,Não,18,3,4,80,0,6,3,3,2,2,2,2
30,Sim,Raramente,1240,RH,9,3,Ciencias Humanas,1,184,3,M,48,3,2,Analista de RH,4,Casado,6347,13982,0,Sim,Sim,19,3,4,80,0,12,2,1,11,9,4,7
32,Não,Raramente,1033,R&D,9,3,Computacao,1,190,1,F,41,3,1,Pleno DEV,1,Solteiro,4200,10224,7,Sim,Não,22,4,1,80,0,10,2,4,5,4,0,4
45,Sim,Raramente,1316,R&D,29,3,Computacao,1,192,3,M,83,3,1,Senior DEV,4,Solteiro,3452,9752,5,Sim,Não,13,3,2,80,0,9,2,2,6,5,0,3
38,Sim,Raramente,364,R&D,3,5,Engenharia,1,193,4,F,32,3,2,Senior DEV,3,Solteiro,4317,2302,3,Sim,Sim,20,4,2,80,0,19,2,3,3,2,2,2
30,Sim,Raramente,438,R&D,18,3,Ciencias Financeiras,1,194,1,F,75,3,1,Senior DEV,3,Solteiro,2632,23910,1,Sim,Não,14,3,3,80,0,5,4,2,5,4,0,4
32,Sim,Frequentemente,689,Vendas,9,2,Computacao,1,195,4,M,35,1,2,Executivo Vendas,4,Divorciado,4668,22812,0,Sim,Não,17,3,4,80,3,9,2,4,8,7,0,7
30,Sim,Raramente,201,R&D,5,3,Engenharia,1,197,4,F,84,3,1,Senior DEV,1,Divorciado,3204,10415,5,Sim,Não,14,3,4,80,1,8,3,3,3,2,2,2
30,Sim,Raramente,1427,R&D,2,1,Computacao,1,198,2,M,35,2,1,Pleno DEV,4,Solteiro,2720,11162,0,Sim,Não,13,3,4,80,0,6,3,3,5,3,1,2
41,Sim,Frequentemente,857,R&D,10,3,Ciencias Financeiras,1,199,4,M,91,2,4,Gerente,1,Divorciado,17181,12888,4,Sim,Não,13,3,2,80,1,21,2,2,7,6,7,7
41,Sim,Raramente,933,R&D,9,4,Ciencias Financeiras,1,200,3,M,94,3,1,Pleno DEV,1,Casado,2238,6961,2,Sim,Não,21,4,4,80,1,7,2,3,5,0,1,4
19,Sim,Raramente,1181,R&D,3,1,Computacao,1,201,2,F,79,3,1,Pleno DEV,2,Solteiro,1483,16102,1,Sim,Não,14,3,4,80,0,1,3,3,1,0,0,0
40,Sim,Frequentemente,1395,R&D,26,3,Computacao,1,202,2,F,54,3,2,Senior DEV,2,Divorciado,5605,8504,1,Sim,Não,11,3,1,80,1,20,2,3,20,7,2,13
35,Sim,Raramente,662,Vendas,1,5,Marketing,1,204,3,M,94,3,3,Executivo Vendas,2,Casado,7295,11439,1,Sim,Não,13,3,1,80,2,10,3,3,10,8,0,6
53,Sim,Raramente,1436,Vendas,6,2,Marketing,1,205,2,M,34,3,2,Representante de Vendas,3,Casado,2306,16047,2,Sim,Sim,20,4,4,80,1,13,3,1,7,7,4,5
45,Sim,Raramente,194,R&D,9,3,Ciencias Financeiras,1,206,2,M,60,3,2,Pleno DEV,2,Divorciado,2348,10901,8,Sim,Não,18,3,3,80,1,20,2,1,17,9,0,15
32,Sim,Frequentemente,967,Vendas,8,3,Marketing,1,207,2,F,43,3,3,Executivo Vendas,4,Solteiro,8998,15589,1,Sim,Não,14,3,4,80,0,9,2,3,9,8,3,7
29,Sim,Sem Viagens,1496,R&D,1,1,Engenharia,1,208,4,M,41,3,2,Diretor de Area,3,Casado,4319,26283,1,Sim,Não,13,3,1,80,1,10,1,3,10,7,0,9
51,Sim,Raramente,1169,R&D,7,4,Computacao,1,211,2,M,34,2,2,Diretor de Area,3,Casado,6132,13983,2,Sim,Não,17,3,3,80,0,10,2,3,1,0,0,0
58,Sim,Raramente,1145,R&D,9,3,Computacao,1,214,2,F,75,2,1,Senior DEV,2,Casado,3346,11873,4,Sim,Sim,20,4,2,80,1,9,3,2,1,0,0,0
40,Sim,Raramente,630,Vendas,4,4,Marketing,1,215,3,M,67,2,3,Executivo Vendas,4,Casado,10855,8552,7,Sim,Não,11,3,1,80,1,15,2,2,12,11,2,11
34,Sim,Frequentemente,303,Vendas,2,4,Marketing,1,216,3,F,75,3,1,Representante de Vendas,3,Casado,2231,11314,6,Sim,Não,18,3,4,80,1,6,3,3,4,3,1,2
22,Sim,Raramente,1256,R&D,19,1,Computacao,1,217,3,M,80,3,1,Senior DEV,4,Casado,2323,11992,1,Sim,Não,24,4,1,80,2,2,6,3,2,2,2,2
27,Sim,Sem Viagens,691,R&D,9,3,Computacao,1,218,4,M,57,3,1,Senior DEV,2,Divorciado,2024,5970,6,Sim,Não,18,3,4,80,1,6,1,1,2,2,2,2
28,Sim,Raramente,440,R&D,21,3,Computacao,1,221,3,M,42,3,1,Senior DEV,4,Casado,2713,6672,1,Sim,Não,11,3,3,80,1,5,2,1,5,2,0,2
57,Sim,Raramente,334,R&D,24,2,Ciencias Financeiras,1,223,3,M,83,4,3,Analista de Negocio,4,Divorciado,9439,23402,3,Sim,Sim,16,3,2,80,1,12,2,1,5,3,1,4
27,Sim,Sem Viagens,1450,R&D,3,3,Computacao,1,224,3,M,79,2,1,Senior DEV,3,Divorciado,2566,25326,1,Sim,Sim,15,3,4,80,1,1,2,2,1,1,0,1
50,Sim,Raramente,1452,R&D,11,3,Ciencias Financeiras,1,226,3,F,53,3,5,Gerente,2,Solteiro,19926,17053,3,Sim,Não,15,3,2,80,0,21,5,3,5,4,4,4
41,Sim,Raramente,465,R&D,14,3,Ciencias Financeiras,1,227,1,M,56,3,1,Senior DEV,3,Divorciado,2451,4609,4,Sim,Não,12,3,1,80,1,13,2,3,9,8,1,8
30,Sim,Raramente,1339,Vendas,5,3,Ciencias Financeiras,1,228,2,F,41,3,3,Executivo Vendas,4,Casado,9419,8053,2,Sim,Não,12,3,3,80,1,12,2,3,10,9,7,4
38,Sim,Raramente,702,Vendas,1,4,Ciencias Financeiras,1,230,1,F,59,2,2,Executivo Vendas,4,Solteiro,8686,12930,4,Sim,Não,22,4,3,80,0,12,2,4,8,3,0,7
32,Sim,Raramente,120,R&D,6,5,Ciencias Financeiras,1,231,3,M,43,3,1,Senior DEV,3,Solteiro,3038,12430,3,Sim,Não,20,4,1,80,0,8,2,3,5,4,1,4
27,Sim,Raramente,1157,R&D,17,3,Engenharia,1,233,3,M,51,3,1,Senior DEV,2,Casado,3058,13364,0,Sim,Sim,16,3,4,80,1,6,3,2,5,2,1,1
19,Não,Frequentemente,602,Vendas,1,1,Engenharia,1,235,3,F,100,1,1,Representante de Vendas,1,Solteiro,2325,20989,0,Sim,Não,21,4,1,80,0,1,5,4,0,0,0,0
36,Sim,Frequentemente,1480,R&D,3,2,Computacao,1,238,4,M,30,3,1,Pleno DEV,2,Solteiro,2088,15062,4,Sim,Não,12,3,3,80,0,13,3,2,8,7,7,2
30,Sim,Sem Viagens,111,R&D,9,3,Computacao,1,239,3,M,66,3,2,Pleno DEV,1,Divorciado,3072,11012,1,Sim,Não,11,3,3,80,2,12,4,3,12,9,6,10
45,Sim,Raramente,1268,Vendas,4,2,Ciencias Financeiras,1,240,3,F,30,3,2,Executivo Vendas,1,Divorciado,5006,6319,4,Sim,Sim,11,3,1,80,1,9,3,4,5,4,0,3
56,Sim,Raramente,713,R&D,8,3,Ciencias Financeiras,1,241,3,F,67,3,1,Senior DEV,1,Divorciado,4257,13939,4,Sim,Sim,18,3,3,80,1,19,3,3,2,2,2,2
33,Sim,Raramente,134,R&D,2,3,Ciencias Financeiras,1,242,3,M,90,3,1,Senior DEV,4,Solteiro,2500,10515,0,Sim,Não,14,3,1,80,0,4,2,4,3,1,0,2
19,Não,Raramente,303,R&D,2,3,Ciencias Financeiras,1,243,2,M,47,2,1,Pleno DEV,4,Solteiro,1102,9241,1,Sim,Não,22,4,3,80,0,1,3,2,1,0,1,0
46,Sim,Raramente,526,Vendas,1,2,Marketing,1,244,2,F,92,3,3,Executivo Vendas,1,Divorciado,10453,2137,1,Sim,Não,25,4,3,80,3,24,2,3,24,13,15,7
38,Sim,Raramente,1380,R&D,9,2,Ciencias Financeiras,1,245,3,F,75,3,1,Pleno DEV,4,Solteiro,2288,6319,1,Sim,Não,12,3,3,80,0,2,3,3,2,2,2,1
31,Sim,Raramente,140,R&D,12,1,Computacao,1,246,3,F,95,3,1,Senior DEV,4,Casado,3929,6984,8,Sim,Sim,23,4,3,80,1,7,0,3,4,2,0,2
34,Sim,Raramente,629,R&D,27,2,Computacao,1,247,4,F,95,3,1,Senior DEV,2,Solteiro,2311,5711,2,Sim,Não,15,3,4,80,0,9,3,3,3,2,1,2
41,Não,Raramente,1356,Vendas,20,2,Marketing,1,248,2,F,70,3,1,Representante de Vendas,2,Solteiro,3140,21728,1,Sim,Sim,22,4,4,80,0,4,5,2,4,3,0,2
50,Sim,Raramente,328,R&D,1,3,Computacao,1,249,3,M,86,2,1,Pleno DEV,3,Casado,3690,3425,2,Sim,Não,15,3,4,80,1,5,2,2,3,2,0,2
53,Sim,Raramente,1084,R&D,13,2,Computacao,1,250,4,F,57,4,2,Diretor de Area,1,Divorciado,4450,26250,1,Sim,Não,11,3,3,80,2,5,3,3,4,2,1,3
33,Sim,Raramente,931,R&D,14,3,Computacao,1,252,4,F,72,3,1,Senior DEV,2,Casado,2756,4673,1,Sim,Não,13,3,4,80,1,8,5,3,8,7,1,6
40,Sim,Raramente,989,R&D,4,1,Computacao,1,253,4,F,46,3,5,Gerente,3,Casado,19033,6499,1,Sim,Não,14,3,2,80,1,21,2,3,20,8,9,9
55,Sim,Raramente,692,R&D,14,4,Computacao,1,254,3,M,61,4,5,Scrum Master,2,Solteiro,18722,13339,8,Sim,Não,11,3,4,80,0,36,3,3,24,15,2,15
34,Sim,Frequentemente,1069,R&D,2,1,Ciencias Financeiras,1,256,4,M,45,2,2,Diretor de Area,3,Casado,9547,14074,1,Sim,Não,17,3,3,80,0,10,2,2,10,9,1,9
51,Sim,Raramente,313,R&D,3,3,Computacao,1,258,4,F,98,3,4,Analista de Negocio,2,Solteiro,13734,7192,3,Sim,Não,18,3,3,80,0,21,6,3,7,7,1,0
52,Sim,Raramente,699,R&D,1,4,Ciencias Financeiras,1,259,3,M,65,2,5,Gerente,3,Casado,19999,5678,0,Sim,Não,14,3,1,80,1,34,5,3,33,18,11,9
27,Sim,Raramente,894,R&D,9,3,Computacao,1,260,4,F,99,3,1,Senior DEV,2,Solteiro,2279,11781,1,Sim,Não,16,3,4,80,0,7,2,2,7,7,0,3
35,Não,Raramente,556,R&D,23,2,Ciencias Financeiras,1,261,2,M,50,2,2,Diretor de Area,3,Casado,5916,15497,3,Sim,Sim,13,3,1,80,0,8,1,3,1,0,0,1
43,Sim,Sem Viagens,1344,R&D,7,3,Computacao,1,262,4,M,37,4,1,Senior DEV,4,Divorciado,2089,5228,4,Sim,Não,14,3,4,80,3,7,3,4,5,4,2,2
45,Sim,Sem Viagens,1195,R&D,2,2,Computacao,1,264,1,M,65,2,4,Gerente,4,Casado,16792,20462,9,Sim,Não,23,4,4,80,1,22,1,3,20,8,11,8
37,Sim,Raramente,290,R&D,21,3,Ciencias Financeiras,1,267,2,M,65,4,1,Senior DEV,1,Casado,3564,22977,1,Sim,Sim,12,3,1,80,1,8,3,2,8,7,1,7
35,Sim,Frequentemente,138,R&D,2,3,Computacao,1,269,2,F,37,3,2,Pleno DEV,2,Solteiro,4425,15986,5,Sim,Não,11,3,4,80,0,10,5,3,6,2,1,2
42,Sim,Sem Viagens,926,R&D,21,2,Computacao,1,270,3,F,36,3,2,Diretor de Area,3,Divorciado,5265,16439,2,Sim,Não,16,3,2,80,1,11,5,3,5,3,0,2
38,Sim,Raramente,1261,R&D,2,4,Ciencias Financeiras,1,271,4,M,88,3,2,Diretor de Area,3,Casado,6553,7259,9,Sim,Não,14,3,2,80,0,14,3,3,1,0,0,0
38,Sim,Raramente,1084,R&D,29,3,Engenharia,1,273,4,M,54,3,2,Diretor de Area,4,Casado,6261,4185,3,Sim,Não,18,3,1,80,1,9,3,1,7,7,1,7
27,Sim,Frequentemente,472,R&D,1,1,Engenharia,1,274,3,M,60,2,2,Diretor de Area,1,Casado,4298,9679,5,Sim,Não,19,3,3,80,1,6,1,3,2,2,2,0
49,Sim,Sem Viagens,1002,R&D,18,4,Ciencias Financeiras,1,275,4,M,92,3,2,Diretor de Area,4,Divorciado,6804,23793,1,Sim,Sim,15,3,1,80,2,7,0,3,7,7,1,7
34,Sim,Frequentemente,878,R&D,10,4,Computacao,1,277,4,M,43,3,1,Senior DEV,3,Divorciado,3815,5972,1,Sim,Sim,17,3,4,80,1,5,4,4,5,3,2,0
40,Sim,Raramente,905,R&D,19,2,Computacao,1,281,3,M,99,3,2,Pleno DEV,4,Casado,2741,16523,8,Sim,Sim,15,3,3,80,1,15,2,4,7,2,3,7
38,Não,Raramente,1180,R&D,29,1,Computacao,1,282,2,M,70,3,2,Analista de Negocio,1,Casado,6673,11354,7,Sim,Sim,19,3,2,80,0,17,2,3,1,0,0,0
29,Não,Raramente,121,Vendas,27,3,Marketing,1,283,2,F,35,3,3,Executivo Vendas,4,Casado,7639,24525,1,Sim,Não,22,4,4,80,3,10,3,2,10,4,1,9
22,Sim,Raramente,1136,R&D,5,3,Ciencias Financeiras,1,284,4,M,60,4,1,Senior DEV,2,Divorciado,2328,12392,1,Sim,Sim,16,3,1,80,1,4,2,2,4,2,2,2
36,Sim,Frequentemente,635,R&D,18,1,Computacao,1,286,2,F,73,3,1,Pleno DEV,4,Solteiro,2153,7703,1,Sim,Não,13,3,1,80,0,8,2,3,8,1,1,7
40,Sim,Sem Viagens,1151,R&D,9,5,Ciencias Financeiras,1,287,4,M,63,2,2,Analista de Negocio,4,Casado,4876,14242,9,Sim,Não,14,3,4,80,1,5,5,1,3,2,0,2
46,Sim,Raramente,644,R&D,1,4,Computacao,1,288,4,M,97,3,3,Analista de Negocio,1,Divorciado,9396,12368,7,Sim,Não,16,3,3,80,1,17,3,3,4,2,0,3
32,Não,Raramente,1045,Vendas,4,4,Computacao,1,291,4,M,32,1,3,Executivo Vendas,4,Casado,10400,25812,1,Sim,Não,11,3,3,80,0,14,2,2,14,8,9,8
30,Sim,Sem Viagens,829,R&D,1,1,Ciencias Financeiras,1,292,3,M,88,2,3,Diretor de Area,3,Solteiro,8474,20925,1,Sim,Não,22,4,3,80,0,12,2,3,11,8,5,8
27,Sim,Frequentemente,1242,Vendas,20,3,Ciencias Financeiras,1,293,4,F,90,3,2,Executivo Vendas,3,Solteiro,9981,12916,1,Sim,Não,14,3,4,80,0,7,2,3,7,7,0,7
51,Sim,Raramente,1469,R&D,8,4,Ciencias Financeiras,1,296,2,M,81,2,3,Scrum Master,2,Casado,12490,15736,5,Sim,Não,16,3,4,80,2,16,5,1,10,9,4,7
30,Não,Raramente,1005,R&D,3,3,Engenharia,1,297,4,F,88,3,1,Senior DEV,1,Solteiro,2657,8556,5,Sim,Sim,11,3,3,80,0,8,5,3,5,2,0,4
41,Sim,Raramente,896,Vendas,6,3,Ciencias Financeiras,1,298,4,F,75,3,3,Gerente,4,Solteiro,13591,14674,3,Sim,Sim,18,3,3,80,0,16,3,3,1,0,0,0
30,Não,Frequentemente,334,Vendas,26,4,Marketing,1,299,3,F,52,2,2,Executivo Vendas,1,Solteiro,6696,22967,5,Sim,Não,15,3,3,80,0,9,5,2,6,3,0,1
29,Não,Raramente,992,R&D,1,3,Engenharia,1,300,3,M,85,3,1,Senior DEV,3,Solteiro,2058,19757,0,Sim,Não,14,3,4,80,0,7,1,2,6,2,1,5
45,Sim,Sem Viagens,1052,Vendas,6,3,Computacao,1,302,4,F,57,2,3,Executivo Vendas,4,Solteiro,8865,16840,6,Sim,Não,12,3,4,80,0,23,2,3,19,7,12,8
54,Sim,Raramente,1147,Vendas,3,3,Marketing,1,303,4,F,52,3,2,Executivo Vendas,1,Casado,5940,17011,2,Sim,Não,14,3,4,80,1,16,4,3,6,2,0,5
36,Sim,Raramente,1396,R&D,5,2,Ciencias Financeiras,1,304,4,M,62,3,2,Pleno DEV,2,Solteiro,5914,9945,8,Sim,Não,16,3,4,80,0,16,3,4,13,11,3,7
33,Sim,Raramente,147,R&D,4,4,Computacao,1,305,3,F,47,2,1,Senior DEV,2,Casado,2622,13248,6,Sim,Não,21,4,4,80,0,7,3,3,3,2,1,1
37,Sim,Frequentemente,663,R&D,11,3,Outros,1,306,2,M,47,3,3,Scrum Master,4,Divorciado,12185,10056,1,Sim,Sim,14,3,3,80,3,10,1,3,10,8,0,7
38,Sim,Raramente,119,Vendas,3,3,Ciencias Financeiras,1,307,1,M,76,3,3,Executivo Vendas,3,Divorciado,10609,9647,0,Sim,Não,12,3,3,80,2,17,6,2,16,10,5,13
31,Sim,Sem Viagens,979,R&D,1,4,Computacao,1,308,3,M,90,1,2,Diretor de Area,3,Casado,4345,4381,0,Sim,Não,12,3,4,80,1,6,2,3,5,4,1,4
59,Sim,Raramente,142,R&D,3,3,Ciencias Financeiras,1,309,3,M,70,2,1,Senior DEV,4,Casado,2177,8456,3,Sim,Não,17,3,1,80,1,7,6,3,1,0,0,0
37,Sim,Frequentemente,319,Vendas,4,4,Marketing,1,311,1,M,41,3,1,Representante de Vendas,4,Divorciado,2793,2539,4,Sim,Não,17,3,3,80,1,13,2,3,9,8,5,8
29,Sim,Frequentemente,1413,Vendas,1,1,Computacao,1,312,2,F,42,3,3,Executivo Vendas,4,Casado,7918,6599,1,Sim,Não,14,3,4,80,1,11,5,3,11,10,4,1
35,Sim,Frequentemente,944,Vendas,1,3,Marketing,1,314,3,F,92,3,3,Executivo Vendas,3,Solteiro,8789,9096,1,Sim,Não,14,3,1,80,0,10,3,4,10,7,0,8
29,Não,Raramente,896,R&D,18,1,Computacao,1,315,3,M,86,2,1,Senior DEV,4,Solteiro,2389,14961,1,Sim,Sim,13,3,3,80,0,4,3,2,4,3,0,1
52,Sim,Raramente,1323,R&D,2,3,Ciencias Financeiras,1,316,3,F,89,2,1,Pleno DEV,4,Solteiro,3212,3300,7,Sim,Não,15,3,2,80,0,6,3,2,2,2,2,2
42,Sim,Raramente,532,R&D,4,2,Engenharia,1,319,3,M,58,3,5,Gerente,4,Casado,19232,4933,1,Sim,Não,11,3,4,80,0,22,3,3,22,17,11,15
59,Sim,Raramente,818,RH,6,2,Computacao,1,321,2,M,52,3,1,Analista de RH,3,Casado,2267,25657,8,Sim,Não,17,3,4,80,0,7,2,2,2,2,2,2
50,Sim,Raramente,854,Vendas,1,4,Computacao,1,323,4,F,68,3,5,Gerente,4,Divorciado,19517,24118,3,Sim,Não,11,3,3,80,1,32,3,2,7,0,0,6
33,Não,Raramente,813,R&D,14,3,Computacao,1,325,3,M,58,3,1,Pleno DEV,4,Casado,2436,22149,5,Sim,Sim,13,3,3,80,1,8,2,1,5,4,0,4
43,Sim,Raramente,1034,Vendas,16,3,Marketing,1,327,4,F,80,3,4,Gerente,4,Casado,16064,7744,5,Sim,Sim,22,4,3,80,1,22,3,3,17,13,1,9
33,Não,Raramente,465,R&D,2,2,Ciencias Financeiras,1,328,1,F,39,3,1,Pleno DEV,1,Casado,2707,21509,7,Sim,Não,20,4,1,80,0,13,3,4,9,7,1,7
52,Sim,Sem Viagens,771,Vendas,2,4,Ciencias Financeiras,1,329,1,M,79,2,5,Gerente,3,Solteiro,19068,21030,1,Sim,Sim,18,3,4,80,0,33,2,4,33,7,15,12
32,Sim,Raramente,1401,Vendas,4,2,Ciencias Financeiras,1,330,3,F,56,3,1,Representante de Vendas,2,Casado,3931,20990,2,Sim,Não,11,3,1,80,1,6,5,3,4,3,1,2
32,Não,Raramente,515,R&D,1,3,Ciencias Financeiras,1,331,4,M,62,2,1,Pleno DEV,3,Solteiro,3730,9571,0,Sim,Sim,14,3,4,80,0,4,2,1,3,2,1,2
39,Sim,Raramente,1431,R&D,1,4,Computacao,1,332,3,F,96,3,1,Pleno DEV,3,Divorciado,2232,15417,7,Sim,Não,14,3,3,80,3,7,1,3,3,2,1,2
32,Sim,Sem Viagens,976,Vendas,26,4,Marketing,1,333,3,M,100,3,2,Executivo Vendas,4,Casado,4465,12069,0,Sim,Não,18,3,1,80,0,4,2,3,3,2,2,2
41,Sim,Raramente,1411,R&D,19,2,Ciencias Financeiras,1,334,3,M,36,3,2,Senior DEV,1,Divorciado,3072,19877,2,Sim,Não,16,3,1,80,2,17,2,2,1,0,0,0
40,Sim,Raramente,1300,R&D,24,2,Engenharia,1,335,1,M,62,3,2,Senior DEV,4,Divorciado,3319,24447,1,Sim,Não,17,3,1,80,2,9,3,3,9,8,4,7
45,Sim,Raramente,252,R&D,1,3,Outros,1,336,3,M,70,4,5,Gerente,4,Casado,19202,15970,0,Sim,Não,11,3,3,80,1,25,2,3,24,0,1,7
31,Sim,Frequentemente,1327,R&D,3,4,Computacao,1,337,2,M,73,3,3,Scrum Master,3,Divorciado,13675,13523,9,Sim,Não,12,3,1,80,1,9,3,3,2,2,2,2
33,Sim,Raramente,832,R&D,5,4,Ciencias Financeiras,1,338,3,F,63,2,1,Senior DEV,4,Casado,2911,14776,1,Sim,Não,13,3,3,80,1,2,2,2,2,2,0,2
34,Sim,Raramente,470,R&D,2,4,Ciencias Financeiras,1,339,4,M,84,2,2,Diretor de Area,1,Casado,5957,23687,6,Sim,Não,13,3,2,80,1,13,3,3,11,9,5,9
37,Sim,Raramente,1017,R&D,1,2,Computacao,1,340,3,F,83,2,1,Senior DEV,1,Casado,3920,18697,2,Sim,Não,14,3,1,80,1,17,2,2,3,1,0,2
45,Sim,Frequentemente,1199,R&D,7,4,Ciencias Financeiras,1,341,1,M,77,4,2,Diretor de Area,3,Casado,6434,5118,4,Sim,Não,17,3,4,80,1,9,1,3,3,2,0,2
37,Não,Frequentemente,504,R&D,10,3,Computacao,1,342,1,M,61,3,3,Diretor de Area,3,Divorciado,10048,22573,6,Sim,Não,11,3,2,80,2,17,5,3,1,0,0,0
39,Sim,Frequentemente,505,R&D,2,4,Engenharia,1,343,3,F,64,3,3,Analista de Negocio,3,Solteiro,10938,6420,0,Sim,Não,25,4,4,80,0,20,1,3,19,6,11,8
29,Sim,Raramente,665,R&D,15,3,Ciencias Financeiras,1,346,3,M,60,3,1,Senior DEV,4,Solteiro,2340,22673,1,Sim,Não,19,3,1,80,0,6,1,3,6,5,1,5
42,Sim,Raramente,916,R&D,17,2,Ciencias Financeiras,1,347,4,F,82,4,2,Senior DEV,1,Solteiro,6545,23016,3,Sim,Sim,13,3,3,80,0,10,1,3,3,2,0,2
29,Sim,Raramente,1247,Vendas,20,2,Marketing,1,349,4,M,45,3,2,Executivo Vendas,4,Divorciado,6931,10732,2,Sim,Não,14,3,4,80,1,10,2,3,3,2,0,2
25,Sim,Raramente,685,R&D,1,3,Ciencias Financeiras,1,350,1,F,62,3,2,Diretor de Area,3,Casado,4898,7505,0,Sim,Não,12,3,4,80,2,5,3,3,4,2,1,2
42,Sim,Raramente,269,R&D,2,3,Computacao,1,351,4,F,56,2,1,Pleno DEV,1,Divorciado,2593,8007,0,Sim,Sim,11,3,3,80,1,10,4,3,9,6,7,8
40,Sim,Raramente,1416,R&D,2,2,Computacao,1,352,1,M,49,3,5,Scrum Master,3,Divorciado,19436,5949,0,Sim,Não,19,3,4,80,1,22,5,3,21,7,3,9
51,Sim,Raramente,833,R&D,1,3,Ciencias Financeiras,1,353,3,M,96,3,1,Senior DEV,4,Casado,2723,23231,1,Sim,Não,11,3,2,80,0,1,0,2,1,0,0,0
31,Não,Frequentemente,307,R&D,29,2,Computacao,1,355,3,M,71,2,1,Pleno DEV,2,Solteiro,3479,11652,0,Sim,Não,11,3,2,80,0,6,2,4,5,4,1,4
32,Sim,Frequentemente,1311,R&D,7,3,Ciencias Financeiras,1,359,2,M,100,4,1,Pleno DEV,2,Casado,2794,26062,1,Sim,Não,20,4,3,80,0,5,3,1,5,1,0,3
38,Sim,Sem Viagens,1327,Vendas,2,2,Ciencias Financeiras,1,361,4,M,39,2,2,Executivo Vendas,4,Casado,5249,19682,3,Sim,Não,18,3,4,80,1,13,0,3,8,7,7,5
32,Sim,Raramente,128,R&D,2,1,Engenharia,1,362,4,M,84,2,2,Pleno DEV,1,Solteiro,2176,19737,4,Sim,Não,13,3,4,80,0,9,5,3,6,2,0,4
46,Sim,Raramente,488,Vendas,2,3,Engenharia,1,363,3,F,75,1,4,Gerente,2,Casado,16872,14977,3,Sim,Sim,12,3,2,80,1,28,2,2,7,7,7,7
28,Não,Raramente,529,R&D,2,4,Ciencias Financeiras,1,364,1,M,79,3,1,Pleno DEV,3,Solteiro,3485,14935,2,Sim,Não,11,3,3,80,0,5,5,1,0,0,0,0
29,Sim,Raramente,1210,Vendas,2,3,Computacao,1,366,1,M,78,2,2,Executivo Vendas,2,Casado,6644,3687,2,Sim,Não,19,3,2,80,2,10,2,3,0,0,0,0
31,Sim,Raramente,1463,R&D,23,3,Computacao,1,367,2,M,64,2,2,Analista de Negocio,4,Casado,5582,14408,0,Sim,Não,21,4,2,80,1,10,2,3,9,0,7,8
25,Sim,Sem Viagens,675,R&D,5,2,Ciencias Financeiras,1,369,2,M,85,4,2,Analista de Negocio,1,Divorciado,4000,18384,1,Sim,Não,12,3,4,80,2,6,2,3,6,3,1,5
45,Sim,Raramente,1385,R&D,20,2,Computacao,1,372,3,M,79,3,4,Analista de Negocio,4,Casado,13496,7501,0,Sim,Sim,14,3,2,80,0,21,2,3,20,7,4,10
36,Sim,Raramente,1403,R&D,6,3,Ciencias Financeiras,1,373,4,M,47,3,1,Pleno DEV,4,Casado,3210,20251,0,Sim,Não,11,3,3,80,1,16,4,3,15,13,10,11
55,Sim,Raramente,452,R&D,1,3,Computacao,1,374,4,M,81,3,5,Gerente,1,Solteiro,19045,18938,0,Sim,Sim,14,3,3,80,0,37,2,3,36,10,4,13
47,Não,Sem Viagens,666,R&D,29,4,Ciencias Financeiras,1,376,1,M,88,3,3,Gerente,2,Casado,11849,10268,1,Sim,Sim,12,3,4,80,1,10,2,2,10,7,9,9
28,Sim,Raramente,1158,R&D,9,3,Computacao,1,377,4,M,94,3,1,Senior DEV,4,Casado,2070,2613,1,Sim,Não,23,4,4,80,1,5,3,2,5,2,0,4
37,Sim,Raramente,228,Vendas,6,4,Computacao,1,378,3,M,98,3,2,Executivo Vendas,4,Casado,6502,22825,4,Sim,Não,14,3,2,80,1,7,5,4,5,4,0,1
